date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,forecast_quantity
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022081,Amazon,10
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022082,Amazon,23
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022083,Ebay,5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",11
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",12
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008166,Sound,19
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Australia,E-Commerce,Direct,70008170,"Atliq e Store",16
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Brazil,E-Commerce,Retailer,90027207,Amazon,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023026,Relief,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023027,Costco,2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023029,Staples,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023023,Amazon,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023030,Amazon,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",China,"Brick & Mortar",Distributor,80001019,Neptune,2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",China,E-Commerce,Retailer,90001021,Taobao,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",10
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011186,Elite,2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011187,"Chip 7",5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011189,UniEuro,10
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011190,"Media Markt",7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011191,Sorefoz,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,E-Commerce,Direct,70011194,"Atliq e Store",11
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",96
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",79
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002002,Croma,52
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002003,Ezone,24
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002005,Lotus,18
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002006,Viveks,24
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002007,Girias,67
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",59
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,102
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002014,Expression,45
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002015,Propel,78
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,E-Commerce,Direct,70002018,"Atliq e Store",24
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002009,Flipkart,88
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002010,Ebay,101
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",15
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",11
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",10
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013117,Euronics,2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013123,Expert,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,E-Commerce,Direct,70013126,"Atliq e Store",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,43
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,11
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016173,Expert,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",30
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X","South Korea","Brick & Mortar",Distributor,80007195,Sage,65
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",11
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X","South Korea",E-Commerce,Retailer,90007197,Amazon,25
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",18
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022073,Control,9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022075,BestBuy,18
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022078,Costco,23
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022079,walmart,11
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,E-Commerce,Direct,70022085,"Atliq e Store",10
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022074,Flipkart,15
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022081,Amazon,34
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022082,Amazon,17
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022083,Ebay,20
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",15
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",16
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008166,Sound,27
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,14
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Australia,E-Commerce,Direct,70008170,"Atliq e Store",4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Brazil,E-Commerce,Retailer,90027207,Amazon,6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023026,Relief,5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023027,Costco,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023029,Staples,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023023,Amazon,2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023030,Amazon,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",China,"Brick & Mortar",Distributor,80001019,Neptune,13
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",China,E-Commerce,Retailer,90001021,Taobao,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011186,Elite,9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011187,"Chip 7",8
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011189,UniEuro,7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011190,"Media Markt",9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011191,Sorefoz,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,E-Commerce,Direct,70011194,"Atliq e Store",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",80
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",35
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002002,Croma,68
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002003,Ezone,53
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002005,Lotus,15
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002006,Viveks,96
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002007,Girias,68
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",22
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,83
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002014,Expression,30
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002015,Propel,80
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,E-Commerce,Direct,70002018,"Atliq e Store",81
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002009,Flipkart,65
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002010,Ebay,61
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",8
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013117,Euronics,2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013123,Expert,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,E-Commerce,Direct,70013126,"Atliq e Store",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,40
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,30
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016173,Expert,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Poland,E-Commerce,Direct,70016178,"Atliq e Store",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X","South Korea","Brick & Mortar",Distributor,80007195,Sage,40
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",8
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X","South Korea",E-Commerce,Retailer,90007197,Amazon,23
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",12
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022073,Control,16
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022075,BestBuy,24
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",16
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022078,Costco,7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022079,walmart,5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",USA,E-Commerce,Direct,70022085,"Atliq e Store",7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022074,Flipkart,20
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022081,Amazon,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022082,Amazon,7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022083,Ebay,9
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",7
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",16
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Australia,"Brick & Mortar",Retailer,90008166,Sound,11
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,17
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Australia,E-Commerce,Direct,70008170,"Atliq e Store",8
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Brazil,E-Commerce,Retailer,90027207,Amazon,5
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",1
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",1
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",3
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Canada,"Brick & Mortar",Retailer,90023026,Relief,2
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Canada,"Brick & Mortar",Retailer,90023027,Costco,2
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Canada,"Brick & Mortar",Retailer,90023029,Staples,2
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Canada,E-Commerce,Retailer,90023023,Amazon,5
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Canada,E-Commerce,Retailer,90023030,Amazon,1
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",China,"Brick & Mortar",Distributor,80001019,Neptune,7
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",China,E-Commerce,Retailer,90001021,Taobao,2
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",5
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",2
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",France,"Brick & Mortar",Retailer,90011186,Elite,8
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",France,"Brick & Mortar",Retailer,90011187,"Chip 7",7
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",France,"Brick & Mortar",Retailer,90011189,UniEuro,7
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",France,"Brick & Mortar",Retailer,90011190,"Media Markt",3
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",France,"Brick & Mortar",Retailer,90011191,Sorefoz,8
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",France,E-Commerce,Direct,70011194,"Atliq e Store",7
"2017-09-01 00:00:00","P & A","Internal HDD",A0118150101,"AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",18
